,Sentence,Tokenized,Class,Label,Label tokenized,,
1112," os konštatuje, že v pvs žiadna fyzická osoba nesp??a kritériá uvedené v zákone o rpvs, a preto sa na ú?ely zákona o rpvs za kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenia štátna príslušnos? verejný funkcionár ing"," os konštatuje , pvs žiaden fyzický osoba nesp??a kritérium uvedený zákone rpvs , ú?el zákon rpvs kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenie štátna príslušnos? verejný funkcionár ing ",statutar,2,2,,
1113," b) zákona o rpvs ako os uvádzame riadiacu štruktúru (vmkuv – konatelia) pvs – obchodnej spolo?nosti pvs, so sídlom tuhovská 3, 831 06 bratislava, i?o: 31 399 614 zápis v obchodnom registri os bratislava i, odd"," § 11 ods . 5 písm . b ) zákon rpvs os uvádzame riadiacu štruktúru ( vmkuv – konatelia ) pvs – obchodnej spolo?nos? pvs , sídlo tuhovská 3 , 831 06 bratislava , i?o : 31 399 614 zápis obchodnom registri os bratislava , odd ",statutar,0,0,,
1114," os konštatuje, že v pvs žiadna fyzická osoba nesp??a kritériá uvedené v zákone o rpvs, a preto sa na ú?ely zákona o rpvs za kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenia štátna príslušnos? verejný funkcionár ing"," os konštatuje , pvs žiaden fyzický osoba nesp??a kritérium uvedený zákone rpvs , ú?el zákon rpvs kuv u pvs považujú vmkuv titul meno priezvisko adresa trvalého bydliska dátum narodenie štátna príslušnos? verejný funkcionár ing ",statutar,2,2,,
1115,1980 slovenská republika nie os odôvod?uje identifikáciu kuv na základe úplneho zistenia všetkých náležitosti v zmysle zákona o rpvs ako i zákona ?,1980 slovenský republika nie os odôvod?uje identifikácia kuv základ úplneho zistenie náležitosti zmysel zákon rpvs zákon ? ,statutar,0,0,,
1116," skuto?nos?, že neexistuje iná fyzická osoba, ktorá by mala právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs inak jako prostredníctvom priameho alebo nepriameho vlastníctva obchodného podielu v pvs preukázal pvs ?estným vyhlásením zo d?a 10"," skuto?nos? , neexistova? iný fyzický osoba , ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs inak jako prostredníctvom priameho nepriameho vlastníctvo obchodný podiel pvs preukázal pvs ?estným vyhláseniem de? 10 ",statutar,0,0,,
1117," pri identifikácii kuv bolo zistené, že neexistuje žiadna fyzická osoba, ktorá skuto?ne (priamo alebo nepriamo) ovláda alebo kontroluje pvs a ani fyzická osoba, v prospech ktorej by pvs vykonával svoju ?innos? v zmysle zákona; • z výpisu z obchodného registra linde gas a"," identifikácii kuv by? zistené , neexistova? žiaden fyzický osoba , skuto?ne ( priamo nepriamo ) ovláda kontroluje pvs fyzický osoba , prospech pvs vykonával ?innos? zmysel zákon ; • výpisu obchodný register linde gas ",statutar,2,2,,
1118," b) zákona o rpvs ako os uvádzame riadiacu štruktúru (vmkuv – konatelia) pvs – obchodnej spolo?nosti pvs, so sídlom tuhovská 3, 831 06 bratislava, i?o: 31 399 614 zápis v obchodnom registri os bratislava i, odd"," § 11 ods . 5 písm . b ) zákon rpvs os uvádzame riadiacu štruktúru ( vmkuv – konatelia ) pvs – obchodnej spolo?nos? pvs , sídlo tuhovská 3 , 831 06 bratislava , i?o : 31 399 614 zápis obchodnom registri os bratislava , odd ",statutar,0,0,,
1119, ?lánok ii predmet verifika?ného dokumentu predmetom tohto verifika?ného dokumentu je identifikácia kuv užívate?ov výhod pvs (?alej len ako „kúv“) v súlade s ust, ?lánok ii predmet verifika?ného dokument predmet verifika?ného dokument by? identifikácia kuv užívate? výhod pvs ( ?alej „ kúv “ ) súlad ust ,statutar,0,0,,
1120," 2 zákona o ochrane príjmov z trestnej ?innosti považova? vmkuv za kuv sa u pvs bude považova? riadite? pvs z potvrdenia bankových inštitúcií pvs vyplýva, že k všetkým zriadeným ú?tom pvs má zadefinované podpisové oprávnenie identifikovaný kúv, ktorým je riadite? pvs"," 8 6a ods . 2 zákon ochrane príjem trestný ?innos? považova? vmkuv kuv u pvs by? považova? riadite? pvs potvrdenia bankových inštitúcia pvs vyplýva , zriadeným ú?tom pvs ma? zadefinovaný podpisové oprávnenie identifikovaný kúv , by? riadite? pvs ",statutar,2,2,,
1121," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku d?u vyhotovenia verifika?ného dokumentu sú traja konatelia: meno a priezvisko kuv adresa podbe?ová 3 mesto 040 17 košice meno a priezvisko kuv adresa p"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , d?u vyhotovenia verifika?ného dokument by? tri konatelia : meno priezvisko kuv adresa podbe?ová 3 mesto 040 17 košice meno priezvisko kuv adresa p ",statutar,0,0,,
1122," ke?že pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa podbe?ová 3, 040 17 košice štátna príslušnos? slovenskej republiky dátum narodenia 26"," ke?že pvs nema? žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnos? vmkuv kuv by? konatelia pvs uvedenie nízko : kuv adresa podbe?ová 3 , 040 17 košice štátna príslušnos? slovenský republika dátum narodenie 26 . marec 1969 údaj by? kúv verejný funkcionárom nie by? kuv adresa p ",statutar,0,0,,
1123, 114801/b ?lánok | predmet verifika?ného dokumentu tento verifika?ný dokument slúži na overenie identifikácie kuv pod?a 8 11 zákona o registri pvs a 8 6a zákona ?, 114801/b ?lánok predmet verifika?ného dokument verifika?ný dokument slúži? overenie identifikácie kuv 8 11 zákon registri pvs 8 6a zákon ? ,statutar,0,0,,
1124,sk ?lánok ii podklady pre overenie identifikácie kuv na ú?ely overenia identifikácie kuv (?alej len „kúv“) predložil pvs os nasledujúce dokumenty: 1,"sk ?lánok ii podklady overenie identifikácie kuv ú?el overenia identifikácie kuv ( ?alej „ kúv “ ) predloži? pvs os nasledujúce dokument : 1 . výpis obchodný register týkajúci pvs , de? 22 ",statutar,0,0,,
1125," skeny dokladov totožnosti vmkuv pvs, 10"," , de? 2 . februára 2018 , 7 . zoznam akcionárov spolo?nos? veolia energia international , de? 23 . január 2018 , 8 . výro?ná správa spolo?nos? veolia environnement-ve rok 2016 , 9 . skeny doklad totožnosti vmkuv pvs , 10 . vyhlásenie spolo?nos? veolia environnement-ve , potvrdzova? vlastníctvo 99 ,96 % akcií spolo?nos? veolia energia international , 11 . spolo?enskú zmluva pvs ( aktuálne znenie ) , 12 ",statutar,0,0,,
1126," 4: identifikovanie riadiacej štruktúry pvs vmkuv pvs, ku d?u vyhotovenia verifika?ného dokumentu sú traja konatelia: meno a priezvisko kuv adresa podbe?ová 3 mesto 040 17 košice meno a priezvisko kuv adresa p"," 4 : identifikovanie riadiacej štruktúry pvs vmkuv pvs , d?u vyhotovenia verifika?ného dokument by? tri konatelia : meno priezvisko kuv adresa podbe?ová 3 mesto 040 17 košice meno priezvisko kuv adresa p ",statutar,0,0,,
1127," ?lánok iv kuv os pri identifikácií kúv pvs postupovala nasledovne: a) prvý krok zis?ovanie, ?i niektorá fyzická osoba disponuje priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," ?lánok iv kuv os identifikácia kúv pvs postupovala nasledovne : ) krok zis?ovanie , fyzický osoba disponuje priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,0,0,,
1128," b) druhý krok zis?ovanie, ?i niektorá fyzická osoba disponuje právom vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," b ) druhý krok zis?ovanie , fyzický osoba disponuje právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",statutar,0,0,,
1129," ad a) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala priamym alebo nepriamym podielom na hlasovacích právach v pvs minimálne vo výške 25 % alebo podielom v tejto výške na jeho základnom imaní"," ad ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala priamym nepriamym podielom hlasovacích právo pvs minimálne výška 25 % podielom výška základnom imaní ",statutar,2,2,,
1130," ad b) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," ad b ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",statutar,2,2,,
1131," ad c) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by ovládala pvs iným spôsobom, ako je stanovený v bodoch a) a b)"," ad c ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , ovládala pvs iný spôsob , by? stanovený bodoch ) b ) ",statutar,2,2,,
1132," ad d) v rámci procesu identifikácie kuv sme zistili, že neexistuje fyzická osoba, ktorá by disponovala právom na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho ?innosti"," ad d ) rámec proces identifikácie kuv by? zisti? , neexistova? fyzický osoba , disponovala právo hospodársky prospech najmenej 25 % podnikanie pvs iný ?innos? ",statutar,2,2,,
1133," 2 zákona o legalizácii príjmov sa v takýchto prípadoch, za kuv považujú vmkuv pvs"," strana 527 ad a-f ) nako?ko neexistova? osoba , sp??ala kritéria stanovené bodoch a-f , zmysel 8 6a ods . 2 zákon legalizácii príjem takýto prípad , kuv považujú vmkuv pvs ",statutar,2,2,,
1134," ke?že pvs nemá žiadnych prokuristov ani vedúcich zamestnancov v priamej riadiacej pôsobnosti vmkuv kuv sú konatelia pvs uvedení nižšie: kuv adresa podbe?ová 3, 040 17 košice štátna príslušnos? slovenskej republiky dátum narodenia 26"," ke?že pvs nema? žiadnych prokuristov vedúci zamestnanec priamy riadiacej pôsobnos? vmkuv kuv by? konatelia pvs uvedenie nízko : kuv adresa podbe?ová 3 , 040 17 košice štátna príslušnos? slovenský republika dátum narodenie 26 ",statutar,0,0,,
1135," všeobecné ustanovenia pvs: „pvs 1?oo: 00219169 sídlo: víde?ská 206/108, p?íz?enice, 619 00 brno zapísaný: obchodný register krajského súdu v brne, oddiel: b, vložka ?íslo: 296 v mene ktorého koná: kuv, predseda predstavenstva ing"," všeobecný ustanovenie pvs : „ pvs 1?oo : 00219169 sídlo : víde?ská 206/108 , p?íz?enice , 619 00 brno zapísaný : obchodný register krajského súd brne , oddiel : b , vložka ?íslo : 296 mene koná : kuv , predseda predstavenstvo ing ",statutar,0,0,,
1136,1 predmetom tohto verifika?ného dokumentu je overenie identifikácie kuv pvs (?alej len „kuv pod?a ust,1 predmet verifika?ného dokument by? overenie identifikácie kuv pvs ( ?alej „ kuv ust ,statutar,0,0,,
1137,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo d?a 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnos? valného zhromaždenie pvs de? 04 ",statutar,0,0,,
1138," os sa tiež oboznámila s údajmi týkajúcimi sa pvs, ktoré boli v ?ase overenia identifikácie kuv dostupné vo verejne prístupných registroch a databázach"," os oboznámila údajmi týkajúcimi pvs , by? ?as overenia identifikácie kuv dostupné verejne prístupný registroch databázach ",statutar,0,0,,
1139," vzh?adom na vyššie uvedené a s oh?adom na zabezpe?ené podklady a zverejnené informácie, jednozna?ne vyplýva, že žiaden z akcionárov vinci, teda žiadna fyzická osoba (i) nemá priamy alebo nepriamy podiel alebo ich sú?et najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní vrátane akcií na doru?ite?a, (ii) nemá právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena, (iii) neovláda pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) nemá právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho ?innosti a žiadna fyzická osoba nesp??a vyššie uvedené kritériá ani spolo?ne s inou fyzickou osobou konajúcou v zhode alebo spolo?ným postupom"," vzh?ad vysoko uvedený oh?adom zabezpe?ené podklady zverejnené informácia , jednozna?ne vyplýva , žiaden akcionárov vinci , žiaden fyzický osoba ( ) nema? priamy nepriamy podiel sú?et najmenej 25 % hlasovacích právo pvs základnom imaní vrátane akcií doru?ite?a , ( ii ) nema? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len , ( iii ) neovláda? pvs iný spôsob , by? uvedený druhý bode , ( iv ) nema? právo hospodársky prospech najmenej 25 % podnikanie pvs iný ?innos? žiaden fyzický osoba nesp??a vysoko uvedený kritérium spolo?ne inou fyzickou osobou konajúcou zhode spolo?ným postupom ",statutar,2,2,,
1140, riadiaca štruktúra pvs: al vmkuv pvs je predstavenstvo, riadiaca štruktúra pvs : al vmkuv pvs by? predstavenstvo ,statutar,0,0,,
1141,"“ b/ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riadite? pvs, ing"," “ b/ vedúcimi zamestnancami priamy riadiacej pôsobnos? vmkuv pvs by? kuv , riadite? pvs , ing ",statutar,0,0,,
1142," 4 zákona 9 registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, ktorý je tvorený: funkcia meno a priezvisko, dátum narodenia, trvalý pobyt, verejný štátna príslušnos? funkcionár — predseda predstavenstva a | kuv riadite? nar"," $ 11 zákon registri pvs , by? os dospie? záver , u pvs by? splnené predpoklad 8 4 ods . 4 zákon 9 registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , by? tvorený : funkcia meno priezvisko , dátum narodenie , trvalý pobyt , verejný štátna príslušnos? funkcionár — predseda predstavenstvo kuv riadite? nar ",statutar,2,2,,
1143,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo d?a 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnos? valného zhromaždenie pvs de? 04 ",statutar,0,0,,
1144," nemá vedomos? o tom, že by akáko?vek fyzická osoba (i) mala priamy alebo nepriamy podiel alebo ich sú?et najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní, vrátane akcií na doru?ite?a (ii) mala právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek jeho ?lena, (iii) ovládala pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) mala právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho ?innosti a zárove? nemá vedomos? o tom, že by akáko?vek fyzická osoba sp??ala vyššie uvedené kritériá spolo?ne s inou fyzickou osobou konajúcou v zhode alebo spolo?ným postupom"," nema? vedomos? , akýko?vek fyzický osoba ( ) ma? priamy nepriamy podiel sú?et najmenej 25 % hlasovacích právo pvs základnom imaní , vrátane akcií doru?ite?a ( ii ) ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len , ( iii ) ovládala pvs iný spôsob , by? uvedený druhý bode , ( iv ) ma? právo hospodársky prospech najmenej 25 % podnikanie pvs iný ?innos? zárove? nema? vedomos? , akýko?vek fyzický osoba sp??ala vysoko uvedený kritérium spolo?ne inou fyzickou osobou konajúcou zhode spolo?ným postupom ",statutar,2,2,,
1145," ?lenmi predstavenstva pvs sú: (i) kuv, predseda predstavenstva, (ii) kuv, ?len predstavenstva, (tit) — ing"," ?len predstavenstvo pvs by? : ( ) kuv , predseda predstavenstvo , ( ii ) kuv , ?len predstavenstvo , ( tit ) — ing ",statutar,0,0,,
1146,"“ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riadite? pvs, ing"," “ vedúcimi zamestnancami priamy riadiacej pôsobnos? vmkuv pvs by? kuv , riadite? pvs , ing ",statutar,0,0,,
1147, 4 zákona o registri pvs nezapisuje kuv ale vmkuv pvs, dôvod vsúlade ustanovenie 8 4 ods . 4 zákon registri pvs nezapisuje kuv vmkuv pvs ,statutar,2,2,,
1148," 4 zákona o registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, a to v zmysle bodu 4","3 verifika?ného dokument , by? splnené podmienka $ 4 ods . 4 zákon registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , zmysel bodu 4 ",statutar,2,2,,
