,Sentence,Tokenized,Class,Label
1159,2 os boli vrámci procesu obstarávania informácií o kuv s dôrazom na konanie s odbornou starostlivosťou zo strany pvs predložené nasledovné doklady a písomnosti: al čestné vyhlásenie pvs zo dňa 13,2 os byť vrámci proces obstarávanie informácia kuv dôraz konanie odborný starostlivosťou strana pvs predložené nasledovné doklad písomnosti : al čestné vyhlásenie pvs deň 13 ,statutar,0
1160,"201 8, b/ stanovy pvs, c/ rozhodnutie vmkuv jediného akcionára pri výkone pôsobnosti valného zhromaždenia pvs zo dňa 04","201 8 , b/ stanovy pvs , c/ rozhodnutie vmkuv jediný akcionára výkone pôsobnosť valného zhromaždenie pvs deň 04 ",statutar,0
1161,"2017, občianske preukazy vmkuv pvs","2017 , občiansky preukazy vmkuv pvs ",statutar,0
1162," nemá vedomosť o tom, že by akákoľvek fyzická osoba (i) mala priamy alebo nepriamy podiel alebo ich súčet najmenej 25 % na hlasovacích právach v pvs alebo na jeho základnom imaní, vrátane akcií na doručiteľa (ii) mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek jeho člena, (iii) ovládala pvs iným spôsobom, ako je uvedené v prvom a druhom bode, (iv) mala právo na hospodársky prospech najmenej 25 % z podnikania pvs alebo z inej jeho činnosti a zároveň nemá vedomosť o tom, že by akákoľvek fyzická osoba spĺňala vyššie uvedené kritériá spoločne s inou fyzickou osobou konajúcou v zhode alebo spoločným postupom"," nemať vedomosť , akýkoľvek fyzický osoba ( ) mať priamy nepriamy podiel súčet najmenej 25 % hlasovacích právo pvs základnom imaní , vrátane akcií doručiteľa ( ii ) mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen , ( iii ) ovládala pvs iný spôsob , byť uvedený druhý bode , ( iv ) mať právo hospodársky prospech najmenej 25 % podnikanie pvs iný činnosť zároveň nemať vedomosť , akýkoľvek fyzický osoba spĺňala vysoko uvedený kritérium spoločne inou fyzickou osobou konajúcou zhode spoločným postupom ",statutar,0
1163,"“ vedúcimi zamestnancami v priamej riadiacej pôsobnosti vmkuv pvs sú kuv, riaditeľ pvs, ing"," “ vedúcimi zamestnancami priamy riadiacej pôsobnosť vmkuv pvs byť kuv , riaditeľ pvs , ing ",statutar,0
1164,1 žiaden kuv pvs nie je ku dňu vyhotovenia tohto dokumentu verejným funkcionárom vykonávajúcim funkciu v slovenskej republike,1 žiaden kuv pvs nie byť dňu vyhotovenia dokument verejný funkcionárom vykonávajúcim funkcia slovenský republike ,statutar,0
1165," zápis vmkuv do registra pvs nie je emitentom cenných papierov prijatých na obchodovanie na regulovanom trhu, ktorý podlieha požiadavkám na uverejňovanie informácií podľa zákona o cenných papieroch, rovnocenného právneho predpisu členského štátu alebo rovnocenných medzinárodných noriem, ale je spoločnosťou, ktorú takýto emitent priamo alebo nepriamo výlučne majetkovo ovláda a priamo alebo nepriamo výlučne riadi"," zápis vmkuv register pvs nie byť emitentom cenných papier prijatých obchodovanie regulovanom trh , podlieha požiadavka uverejňovanie informácia zákon cenných papieroch , rovnocenného právneho predpisu členského štát rovnocenný medzinárodný noriem , byť spoločnosť , takýto emitent priamo nepriamo výlučne majetkovo ovláda priamo nepriamo výlučne riadiť ",statutar,0
1166, 4 zákona o registri pvs nezapisuje kuv ale vmkuv pvs, dôvod vsúlade ustanovenie 8 4 ods . 4 zákon registri pvs nezapisuje kuv vmkuv pvs ,statutar,0
1167," 4 zákona o registri pvs a do registra pvs sa zapisujú namiesto kuv vmkuv pvs, a to v zmysle bodu 4","3 verifikačného dokument , byť splnené podmienka $ 4 ods . 4 zákon registri pvs register pvs zapisujú namiesto kuv vmkuv pvs , zmysel bodu 4 ",statutar,0
1168," záverečné ustanovenia tento verifikačný dokument bol vypracovaný os v súlade so zákonom o registri pvs za účelom overenia identifikácie kuv a tvorí prílohu k návrhu na zápis zmeny zapísaných údajov pvs do registra pvs, atska kaneglária mihalda, valach, kiš gogo 1 u v bratislave, dňa 03"," záverečný ustanovenie verifikačný dokument byť vypracovaný os súlad zákon registri pvs účelom overenia identifikácie kuv tvoriť prílohu návrh zápis zmena zapísaný údajov pvs register pvs , atska kaneglária mihalda , valach , kiš gogo 1 u bratislave , deň 03 ",statutar,0
1169," o registri pvs v súvislosti s overením kuv v dôsledku zmeny údajov zapísaných v registri vyhotovený os os, advokát sídlo kancelárie: pod párovcami 1362/55, 921 01 piešťany ičo: 42297141 zapísaný v zozname advokátov vedeného slovenskou advokátskou komorou - pod č"," registri pvs súvislosť overením kuv dôsledok zmena údajov zapísaný registri vyhotovený os os , advokát sídlo kancelária : párovcami 1362/55 , 921 01 piešťany ičo : 42297141 zapísaný zozname advokátov vedeného slovenskou advokátskou komorou - č ",statutar,0
1170," z vyhlásení vyššie označených osôb, ktoré sú súčasťou vlastníckej štruktúry pvs a ktoré boli predložené v súvislosti s prvým zápisom pvs do registra a tiež v súvislosti s overením kuv k 31"," vyhlásení vysoko označený osoba , byť súčasť vlastnícky štruktúry pvs byť predložené súvislosť zápisom pvs register súvislosť overením kuv 31 ",statutar,0
1171,"2018 a tiež v súvislosti s ostatným overením (všetko s úradne osvedčenými podpismi), zároveň vyplýva ich potvrdenie, že neexistuje a nie je (im) známa žiadna fyzická osoba: - ktorá by mala priamy podiel alebo ich súčet najmenej 25% na hlasovacích právach v pvs, alebo na základnom imaní pvs, alebo ktorá by pvs ovládala alebo kontrolovala iným spôsobom, - v prospech ktorej by pvs vykonával svoju činnosť alebo obchod, verifikačný dokument - strana 8 z 10 - ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v spoločnosti, alebo akéhokoľvek jeho člena, alebo ktorá by pvs ovládala alebo kontrolovala iným spôsobom, - ktorá by mala právo na hospodársky prospech najmenej vo výške 25% z podnikania pvs alebo z jeho inej činnosti, - ktorá sama nespĺňa kritériá uvedené v predchádzajúcich odsekoch, ale spoločne s inou osobou konajúcou s ňou v zhode alebo spoločným postupom napĺňa aspoň niektoré z vyššie uvedených kritérií","2018 súvislosť ostatný overením ( úradne osvedčenými podpismi ) , zároveň vyplýva potvrdenie , neexistovať nie byť ( ) známy žiaden fyzický osoba : - mať priamy podiel súčet najmenej 25 % hlasovacích právo pvs , základnom imaní pvs , pvs ovládala kontrolovala iný spôsob , - prospech pvs vykonával činnosť obchod , verifikačný dokument - strana 8 10 - mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán spoločnosť , akýkoľvek člen , pvs ovládala kontrolovala iný spôsob , - mať právo hospodársky prospech najmenej výška 25 % podnikanie pvs iný činnosť , - sám nespĺňa kritérium uvedený predchádzajúcich odsekoch , spoločne inou osobou konajúcou zhode spoločným postupom napĺňa aspoň vysoko uvedený kritérium ",statutar,0
1172, súčasťou riadiacej štruktúry je: konateľ pvs: meno a priezvisko: kuv dátum narodenia: 27,"2018 , rozhodlo schválenie účtovnej závierky rok 2017 , pričom zisk spoločnosť zostať nerozdelený použije pokrytie strata spoločnosť rok 2012 rok 2014 . súčasť riadiacej štruktúry byť : konateľ pvs : meno priezvisko : kuv dátum narodenie : 27 ",statutar,0
1173," (o ochrane pred legalizáciou príjmov z trestnej činnosti a o ochrane pred financovaním terorizmu) v spojení so zákonom, u pvs sú nasledovné osoby: a) konateľ pvs: meno a priezvisko: kuv dátum narodenia: 27"," ( ochrane legalizácia príjem trestný činnosť ochrane financovaním terorizmus ) spojení zákon , u pvs byť nasledovné osoba : ) konateľ pvs : meno priezvisko : kuv dátum narodenie : 27 ",statutar,0
1174,", os identifikovala za kuv spoločnosti fyzickú osobu – konateľa pvs, pričom os zo získaných podkladov zistila, že nedošlo ku zmene osoby kuv (oproti identifikácii vykonanej k 31"," , os identifikovala kuv spoločnosť fyzický osobu – konateľa pvs , pričom os získaných podkladov zistiť , nedošlo zmena osoba kuv ( oproti identifikácii vykonanej 31 ",statutar,0
1175, 30707/t obsah: a) odôvodnenie postupu os pri identifikácii kuv b) vlastnícka štruktúra a riadiaca štruktúra pvs c) údaje podľa § 4 ods, 30707/t obsah : ) odôvodnenie postupu os identifikácii kuv b ) vlastnícka štruktúra riadiaca štruktúra pvs c ) údaj § 4 ods ,statutar,0
1176,"2018 a tiež v súvislosti s ostatným overením (všetko s úradne osvedčenými podpismi), zároveň vyplýva ich potvrdenie, že neexistuje a nie je (im) známa žiadna fyzická osoba: - ktorá by mala priamy podiel alebo ich súčet najmenej 25% na hlasovacích právach v pvs, alebo na základnom imaní pvs, alebo ktorá by pvs ovládala alebo kontrolovala iným spôsobom, - v prospech ktorej by pvs vykonával svoju činnosť alebo obchod, verifikačný dokument - strana 8 z 10 - ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v spoločnosti, alebo akéhokoľvek jeho člena, alebo ktorá by pvs ovládala alebo kontrolovala iným spôsobom, - ktorá by mala právo na hospodársky prospech najmenej vo výške 25% z podnikania pvs alebo z jeho inej činnosti, - ktorá sama nespĺňa kritériá uvedené v predchádzajúcich odsekoch, ale spoločne s inou osobou konajúcou s ňou v zhode alebo spoločným postupom napĺňa aspoň niektoré z vyššie uvedených kritérií","2018 súvislosť ostatný overením ( úradne osvedčenými podpismi ) , zároveň vyplýva potvrdenie , neexistovať nie byť ( ) známy žiaden fyzický osoba : - mať priamy podiel súčet najmenej 25 % hlasovacích právo pvs , základnom imaní pvs , pvs ovládala kontrolovala iný spôsob , - prospech pvs vykonával činnosť obchod , verifikačný dokument - strana 8 10 - mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán spoločnosť , akýkoľvek člen , pvs ovládala kontrolovala iný spôsob , - mať právo hospodársky prospech najmenej výška 25 % podnikanie pvs iný činnosť , - sám nespĺňa kritérium uvedený predchádzajúcich odsekoch , spoločne inou osobou konajúcou zhode spoločným postupom napĺňa aspoň vysoko uvedený kritérium ",statutar,0
1177,", os identifikovala za kuv spoločnosti fyzickú osobu – konateľa pvs, pričom os zo získaných podkladov zistila, že nedošlo ku zmene osoby kuv (oproti identifikácii vykonanej k 31"," , os identifikovala kuv spoločnosť fyzický osobu – konateľa pvs , pričom os získaných podkladov zistiť , nedošlo zmena osoba kuv ( oproti identifikácii vykonanej 31 ",statutar,0
1178," na základe identifikácie kuv bolo zároveň os predložené čestné vyhlásenie kuv v ktorom kuv potvrdil a vyhlásil, že je kuv pvs"," základ identifikácie kuv byť zároveň os predložené čestné vyhlásenie kuv kuv potvrdiť vyhlásiť , byť kuv pvs ",statutar,0
1179," pvs je podľa výpisu z or sr a zakladateľskej listiny pvs riadená valným zhromaždením pvs, ktorého právomoci vykonáva jediný spoločník pvs a vmkuv ktorým je konateľ pvs"," pvs byť výpisu or sr zakladateľskej listina pvs riadená valným zhromaždenie pvs , právomoc vykonáva jediný spoločník pvs vmkuv byť konateľ pvs ",statutar,0
1180," meno, priezvisko, titul riadiaca štruktúra pvs — vmkuv ing"," meno , priezvisko , titul riadiaca štruktúra pvs — vmkuv ing ",statutar,0
1181," 2 daného zákona má za to, že za konečných užívateľov vv výhod | os identifikovala kuv pvs na základe údajov a informácii — získaných znasledovných dokumentov: výpis zobchodného — registra — pvs,úplného © aktuálneho znenia spoločenskej zmluvy pvs, občianskeho preukazu konateľa pvs a vmkuv jediného spoločníka pvs, čestného vyhlásenia konateľa pvs, resp"," ods . 2 daného zákon mať , konečných užívateľ vv výhod os identifikovala kuv pvs základ údajov informácii — získaných znasledovný dokument : výpis zobchodného — register — pvsnúplného © aktuálneho znenia spoločenskej zmluva pvs , občianskeho preukazu konateľa pvs vmkuv jediný spoločník pvs , čestný vyhlásenie konateľa pvs , resp ",statutar,0
1182," spoločník pvs mesto levoča má ako jediný spoločník priamy podiel vo výške 100% na pvs (hlasovacích právach,základnom imaní, zisku — hospodárskom prospechu, právo vymenovať/ odvolať vmkuv alebo dozorný orgán)"," spoločník pvs mesto levoča mať jediný spoločník priamy podiel výška 100 % pvs ( hlasovacích právo , základnom imaní , zisku — hospodárskom prospechu , právo vymenovať / odvolať vmkuv dozorný orgán ) ",statutar,0
1183,"z že okrem jediného spoločníka psv neexistuje iná osoba ( fyzická, či právnická), ktorá by skutočne ovládala pvs alebo ktorá by kontrolovala pvs alebo v ktorej prospech by pvs vykonávala svoju činnosť alebo obchody, alebo ktorá by iným spôsobom napíňala podmienky na jej identifikáciu ako kuv pvs s výnimkou vmkuv t"," okrem jediný spoločník psv neexistovať iný osoba ( fyzický , právnická ) , skutočne ovládala pvs kontrolovala pvs prospech pvs vykonávala činnosť obchod , iný spôsob napíňala podmienka identifikácia kuv pvs výnimkou vmkuv t ",statutar,0
1184," po preskúmaní predložených dokumentov, ktoré predložil os pvs, os dospĺňa k záveru, že jediný spoločník pvs uvedený v časti a) je osoba, ktorá skutočne a priamo ovláda a kontroluje pvs, spoločník je všakos ateda nenapíňa znaky kuv z ustanovenia 8 11 ods"," preskúmaní predložených dokument , predložiť os pvs , os dospĺňa záver , jediný spoločník pvs uvedený časť ) byť osoba , skutočne priamo ovláda kontroluje pvs , spoločník byť všakos ateda nenapíňa znak kuv ustanovenie 8 11 ods ",statutar,0
1185," poslanci mestského zastupiteľstva a primátor mesta ( ktorému zákon o obecnom zriadení nedáva oprávnenie samostatne rozhodovať o vymenovaní, ustanovení alebo odvolaní vmkuv riadiaceho orgánu, dozorného orgánu alebo kontrolného orgánu pvs)nemôžu byť považovaní za kuv daným postupom sa nepodarilo identifikovať takú fyzickú osobu, ktorá by spĺňala kritéria uvedené v 8 6a ods"," poslanec mestského zastupiteľstvo primátor mesto ( zákon obecnom zriadenie nedáva oprávnenie samostatne rozhodovať vymenovaní , ustanovenie odvolaní vmkuv riadiaceho orgán , dozorného orgán kontrolného orgán pvsvnemôžu byť považovaní kuv daným postupom nepodariť identifikovať taký fyzický osobu , spĺňala kritéria uvedený 8 6a ods ",statutar,0
1186, preto os v súlade s 8 6a pvs sa určí vmkuv t, os súlad 8 6a pvs určí vmkuv t ,statutar,0
1187, za riadenie pvs zodpovedá výlučne vmkuv vmkuv je len jeden konateľ uvedený v časti a), riadenie pvs zodpovedá výlučne vmkuv vmkuv byť jeden konateľ uvedený časť ) ,statutar,0
1188," 4 zákona o rpvs preukázanie, že podmienky na zápis vmkuv do registra pvs sú splnené: meno, priezvisko, titul dátum nar"," d ) informácia prípad pvs zmysel 8 11 ods . 5 písm . d ) zákon rpvs av nadväznosti 8 4 ods . 4 zákon rpvs preukázanie , podmienka zápis vmkuv register pvs byť splnené : meno , priezvisko , titul dátum nar ",statutar,0
